FISH-QUANT	
RESULTS OF SPOT DETECTION PERFORMED IN BATCH MODE ON 03-May-2023 
COMMENT	Batch detection
ANALYSIS-SETTINGS 	_FQ_batch_settings_MATURE_230503.txt
FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_35	12171.5	12171.5	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_36	16464.5	16464.5	1	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_37	5419.5	5419.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_38	14216	14216	2	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_39	8693.5	8693.5	2	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_40	7706.5	7706.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_41	6426.5	6426.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_42	9413.5	9413.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_43	33681	33681	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_44	7599	7599	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_45	5874	5874	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_46	11753.5	11753.5	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_47	16676.5	16676.5	1	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_48	14642	14642	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_49	33783	33783	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_50	12136	12136	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_51	13245.5	13245.5	4	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_52	53976	53976	3	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_53	4835	4835	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_54	3216.5	3216.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_55	3720	3720	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_56	1096	1096	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_57	14983.5	14983.5	1	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_58	41232.5	41232.5	5	2	2
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_59	20410.5	20410.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_60	65085.5	65085.5	5	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_61	74960	74960	1	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_62	75116.5	75116.5	4	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_63	71737.5	71737.5	6	4	4
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_64	87799.5	87799.5	4	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_65	81859.5	81859.5	7	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_66	80960.5	80960.5	3	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_67	71523	71523	3	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_68	66803	66803	1	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_69	23789	23789	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_70	88044.5	88044.5	3	2	2
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_71	57676.5	57676.5	3	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_72	57703.5	57703.5	5	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_73	75173	75173	3	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_74	50399	50399	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_75	52581.5	52581.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_76	100820	100820	3	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_77	57964.5	57964.5	2	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_78	64201	64201	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_79	84339.5	84339.5	7	3	3
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_80	66311	66311	4	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_81	76901	76901	1	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_82	104946	104946	2	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_83	84594.5	84594.5	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_84	82454.5	82454.5	2	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_85	64529	64529	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_86	76861	76861	0	0	0
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_87	47148	47148	4	1	1
root5_con_sr_asSOFL1_2_aligned_ch1_outline.txt	Cell_CP_88	44780	44780	4	2	2
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_1	78073.5	78073.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_2	67047	67047	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_3	77197.5	77197.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_4	103446	103446	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_5	65586.5	65586.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_6	83667.5	83667.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_7	79989.5	79989.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_8	49764.5	49764.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_9	86419.5	86419.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_10	97603.5	97603.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_11	68523.5	68523.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_12	39458	39458	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_13	40849.5	40849.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_14	16269	16269	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_15	29387.5	29387.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_16	80208	80208	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_17	15715	15715	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_18	17336	17336	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_19	19185.5	19185.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_20	48308.5	48308.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_21	6447	6447	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_22	8705	8705	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_23	6632	6632	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_24	7873	7873	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_25	16253.5	16253.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_26	18445	18445	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_27	48148.5	48148.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_28	4066	4066	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_29	10243.5	10243.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_30	67900.5	67900.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_31	6348.5	6348.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_32	9187.5	9187.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_33	5049	5049	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_34	25055.5	25055.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_35	68966	68966	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_36	4207	4207	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_37	66068.5	66068.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_38	5822.5	5822.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_39	5807	5807	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_40	27566.5	27566.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_41	7462.5	7462.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_42	10509.5	10509.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_43	6848.5	6848.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_44	12639	12639	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_45	50080	50080	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_46	13958.5	13958.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_47	14478.5	14478.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_48	11074.5	11074.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_49	14715	14715	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_50	6079.5	6079.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_51	6843.5	6843.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_52	8923	8923	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_53	8281	8281	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_54	8877	8877	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_55	4816.5	4816.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_56	80121.5	80121.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_57	11516	11516	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_58	17358.5	17358.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_59	13000.5	13000.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_60	3752	3752	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_61	8531	8531	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_62	7522.5	7522.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_63	70187	70187	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_64	6419	6419	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_65	3105	3105	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_66	76195	76195	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_67	44567.5	44567.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_68	8894	8894	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_69	34995.5	34995.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_70	13889.5	13889.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_71	8189.5	8189.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_72	5192.5	5192.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_73	4919.5	4919.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_74	16285.5	16285.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_75	69271	69271	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_76	12489	12489	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_77	15392	15392	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_78	60628	60628	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_79	20481.5	20481.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_80	50092.5	50092.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_81	72763.5	72763.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_82	49864	49864	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_83	51441.5	51441.5	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_84	84736	84736	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_85	75242	75242	0	0	0
root5_con_sr_asSOFL1rrnasSR3_ch1_outline.txt	Cell_CP_86	37504	37504	0	0	0
