FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_24	6632	6632	9	8	8
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_25	2750	2750	1	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_26	8083.5	8083.5	12	9	8
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_27	2330	2330	14	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_28	3031	3031	13	8	8
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_29	2609	2609	4	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_30	2188.5	2188.5	5	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_31	9915.5	9915.5	14	11	10
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_32	5691.5	5691.5	4	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_33	2026.5	2026.5	7	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_34	10098	10098	4	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_35	1792	1792	4	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_36	3215	3215	12	8	8
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_37	2206.5	2206.5	8	6	6
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_38	13985.5	13985.5	14	10	10
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_39	1266	1266	5	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_40	1874.5	1874.5	14	11	10
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_41	1847.5	1847.5	5	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_42	8349	8349	11	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_43	4565.5	4565.5	7	5	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_44	3173	3173	0	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_45	1850	1850	4	3	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_46	2431.5	2431.5	3	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_47	2224.5	2224.5	3	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_48	2658	2658	5	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_49	1728.5	1728.5	6	4	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_50	1589	1589	8	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_51	655	655	3	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_52	6611.5	6611.5	12	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_53	1843.5	1843.5	4	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_54	1159	1159	3	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_55	1584	1584	4	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_56	11341.5	11341.5	18	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_57	8925	8925	6	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_58	2446	2446	5	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_59	3554	3554	6	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_60	3845.5	3845.5	11	6	6
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_61	2148	2148	4	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_62	2177.5	2177.5	3	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_63	2673.5	2673.5	6	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_64	3129.5	3129.5	8	6	6
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_65	10400	10400	4	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_66	4430.5	4430.5	8	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_67	18372	18372	11	5	5
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_68	2656	2656	3	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_69	1382.5	1382.5	5	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_70	2938	2938	0	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_71	1922	1922	6	6	6
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_72	1151.5	1151.5	6	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_73	1801.5	1801.5	3	3	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_74	16943.5	16943.5	13	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_75	5239.5	5239.5	6	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_76	3399.5	3399.5	12	8	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_77	1566.5	1566.5	4	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_78	2278	2278	11	5	5
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_79	1529.5	1529.5	5	2	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_80	3322.5	3322.5	8	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_81	699.5	699.5	3	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_82	1610.5	1610.5	9	4	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_83	5573	5573	10	5	5
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_84	12814.5	12814.5	7	5	5
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_85	1417.5	1417.5	3	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_86	13275	13275	30	13	13
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_87	4803.5	4803.5	6	4	4
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_88	4521.5	4521.5	15	10	10
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_89	3989	3989	17	11	9
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_90	4430	4430	3	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_91	12933	12933	6	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_92	8094.5	8094.5	19	10	10
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_93	9887	9887	8	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_94	8403.5	8403.5	4	2	2
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_95	12900	12900	15	8	8
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_96	4284.5	4284.5	2	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_97	5600.5	5600.5	0	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_98	3852	3852	5	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_99	2999.5	2999.5	1	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_100	18488	18488	14	7	7
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_101	14199.5	14199.5	9	3	3
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_102	3634	3634	3	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_103	4607	4607	0	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_104	8699	8699	4	1	1
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_105	3667.5	3667.5	1	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_106	4759	4759	6	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_107	3307.5	3307.5	1	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_108	4455.5	4455.5	1	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_109	3611.5	3611.5	4	0	0
sr_Rroot4_TRANSVERSE_con2l__outline.txt	Cell_CP_110	2891.5	2891.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_1	8660.5	8660.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_2	2635	2635	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_3	6584.5	6584.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_4	5595.5	5595.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_5	12816.5	12816.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_6	5776.5	5776.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_7	1338	1338	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_8	7611.5	7611.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_9	9446	9446	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_10	8897.5	8897.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_11	7873.5	7873.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_12	3167	3167	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_13	6209.5	6209.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_14	5018	5018	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_15	9754.5	9754.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_16	10256.5	10256.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_17	9584	9584	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_18	6503.5	6503.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_19	16285.5	16285.5	2	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_20	5538	5538	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_21	7115	7115	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_22	4492	4492	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_23	3907.5	3907.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_24	3513.5	3513.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_25	2499.5	2499.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_26	2757.5	2757.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_27	2826	2826	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_28	10608	10608	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_29	1447.5	1447.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_30	2085.5	2085.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_31	8087.5	8087.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_32	1947	1947	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_33	11187	11187	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_34	1783	1783	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_35	8007.5	8007.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_36	1205	1205	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_37	3061.5	3061.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_38	5602	5602	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_39	1657	1657	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_40	13088.5	13088.5	2	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_41	1431	1431	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_42	1946	1946	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_43	2660.5	2660.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_44	2803	2803	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_45	966.5	966.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_46	976	976	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_47	1356	1356	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_48	831.5	831.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_49	1411	1411	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_50	2992	2992	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_51	1495.5	1495.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_52	3947.5	3947.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_53	1073	1073	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_54	1440.5	1440.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_55	15080.5	15080.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_56	1073	1073	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_57	1086	1086	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_58	1858	1858	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_59	1109	1109	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_60	3340	3340	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_61	3140	3140	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_62	1266.5	1266.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_63	1260	1260	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_64	18022	18022	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_65	1648.5	1648.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_66	1105	1105	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_67	2059	2059	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_68	12977	12977	2	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_69	5627.5	5627.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_70	5615	5615	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_71	2016.5	2016.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_72	1912	1912	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_73	1336	1336	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_74	2599.5	2599.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_75	2896.5	2896.5	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_76	9705	9705	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_77	3160	3160	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_78	9750.5	9750.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_79	3241	3241	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_80	2285.5	2285.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_81	2171	2171	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_82	7141	7141	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_83	8423.5	8423.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_84	10536	10536	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_85	2480.5	2480.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_86	13185.5	13185.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_87	14483	14483	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_88	13519	13519	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_89	2521	2521	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_90	2655.5	2655.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_91	6029	6029	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_92	8665.5	8665.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_93	7716	7716	1	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_94	2213.5	2213.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_95	2211	2211	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_96	2524.5	2524.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_97	1332.5	1332.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_98	2446.5	2446.5	0	0	0
sr_Rroot4_TRANSVERSE_Rnase1-2__outline.txt	Cell_CP_99	3544.5	3544.5	0	0	0
