FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_36	33600	33600	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_37	28253	28253	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_38	33110.5	33110.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_39	22489.5	22489.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_40	4411.5	4411.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_41	54460	54460	13	12	12
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_42	15539.5	15539.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_43	7049	7049	23	9	9
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_44	30684.5	30684.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_45	13054	13054	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_46	10930	10930	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_47	4837.5	4837.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_48	15174.5	15174.5	6	5	5
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_49	5449	5449	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_50	5391.5	5391.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_51	8527.5	8527.5	11	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_52	29946	29946	7	6	6
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_53	22406.5	22406.5	45	13	12
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_54	11995.5	11995.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_55	13363.5	13363.5	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_56	6189	6189	3	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_57	11326.5	11326.5	5	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_58	5328.5	5328.5	4	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_59	42714.5	42714.5	3	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_60	50922	50922	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_61	27584.5	27584.5	5	4	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_62	5035	5035	4	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_63	16896.5	16896.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_64	4127.5	4127.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_65	6447	6447	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_66	12104.5	12104.5	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_67	7195	7195	3	2	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_68	64525	64525	5	5	5
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_69	9095.5	9095.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_70	14769	14769	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_71	42151	42151	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_72	6748.5	6748.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_73	15101.5	15101.5	4	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_74	6187.5	6187.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_75	2736	2736	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_76	10290	10290	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_77	8818.5	8818.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_78	22428.5	22428.5	11	8	8
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_79	13285	13285	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_80	26279	26279	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_81	15328	15328	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_82	46808	46808	5	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_83	10953	10953	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_84	9943.5	9943.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_85	13086.5	13086.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_86	7492	7492	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_87	15707.5	15707.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_88	13317.5	13317.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_89	14014	14014	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_90	6634	6634	2	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_91	4146	4146	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_92	29327	29327	3	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_93	10827	10827	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_94	10599	10599	2	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_95	7373	7373	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_96	17668.5	17668.5	11	7	7
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_97	7663	7663	2	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_98	16266.5	16266.5	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_99	18500.5	18500.5	7	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_100	10248	10248	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_101	78716	78716	16	14	14
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_102	4908	4908	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_103	49534.5	49534.5	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_104	7183	7183	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_105	11626	11626	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_106	9680	9680	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_107	12664.5	12664.5	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_108	18865	18865	4	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_109	68880.5	68880.5	7	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_110	27167.5	27167.5	3	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_111	1862.5	1862.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_112	10783.5	10783.5	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_113	23634	23634	25	12	12
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_114	11563	11563	2	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_115	9710.5	9710.5	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_116	2434	2434	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_117	15815	15815	4	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_118	18059.5	18059.5	13	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_119	38315.5	38315.5	3	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_120	6464	6464	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_121	7585.5	7585.5	5	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_122	48925	48925	7	6	6
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_123	9497	9497	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_124	22767.5	22767.5	6	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_125	33318.5	33318.5	4	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_126	2511.5	2511.5	17	9	9
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_127	47766	47766	2	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_128	4063	4063	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_129	33329	33329	7	5	5
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_130	14758	14758	6	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_131	60471	60471	11	8	8
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_132	14444.5	14444.5	22	9	9
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_133	24527.5	24527.5	3	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_134	27222	27222	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_135	43237.5	43237.5	6	6	6
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_136	13052.5	13052.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_137	15204.5	15204.5	9	7	7
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_138	15520	15520	1	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_139	15950	15950	5	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_140	10968.5	10968.5	12	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_141	9515.5	9515.5	13	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_142	13643.5	13643.5	1	1	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_143	14330.5	14330.5	8	7	7
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_144	21460.5	21460.5	12	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_145	21334.5	21334.5	6	5	5
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_146	21305	21305	9	7	7
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_147	2672	2672	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_148	22860.5	22860.5	36	15	15
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_149	17738	17738	2	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_150	18333.5	18333.5	11	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_151	2609.5	2609.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_152	24160.5	24160.5	3	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_153	2992.5	2992.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_154	4369	4369	0	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_155	12195	12195	29	1	1
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_156	9012.5	9012.5	4	2	2
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_157	83505	83505	5	4	4
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_158	29384.5	29384.5	11	7	7
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_159	53016	53016	5	3	3
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_160	19811	19811	1	0	0
ROOT12_pp2a_GAPDH_5CON_1-1ch1_aligned_outline.txt	Cell_CP_161	15997	15997	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_1	25908.5	25908.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_2	9264	9264	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_3	17424	17424	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_4	20981.5	20981.5	2	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_5	15254.5	15254.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_6	24832	24832	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_7	37100	37100	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_8	17833.5	17833.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_9	33354.5	33354.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_10	27915	27915	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_11	30468.5	30468.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_12	57895.5	57895.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_13	28717.5	28717.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_14	27382	27382	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_15	30151	30151	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_16	25629.5	25629.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_17	5855.5	5855.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_18	27408.5	27408.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_19	17925	17925	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_20	4132	4132	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_21	25441.5	25441.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_22	61911.5	61911.5	1	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_23	3953	3953	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_24	51515.5	51515.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_25	25125.5	25125.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_26	53779	53779	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_27	12486	12486	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_28	66668	66668	1	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_29	3447	3447	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_30	48681.5	48681.5	1	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_31	28719	28719	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_32	21109.5	21109.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_33	32381	32381	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_34	28913.5	28913.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_35	34754.5	34754.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_36	4539.5	4539.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_37	21358.5	21358.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_38	14863.5	14863.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_39	12162	12162	1	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_40	53813.5	53813.5	3	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_41	29752	29752	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_42	12951	12951	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_43	23537.5	23537.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_44	5943.5	5943.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_45	6468	6468	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_46	15672.5	15672.5	1	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_47	29841	29841	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_48	8210	8210	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_49	11295	11295	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_50	11090	11090	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_51	13446	13446	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_52	5182.5	5182.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_53	17174	17174	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_54	16631	16631	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_55	42887	42887	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_56	28543.5	28543.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_57	49637.5	49637.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_58	16480.5	16480.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_59	6308	6308	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_60	11575.5	11575.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_61	1857.5	1857.5	0	0	0
ROOT12_pp2a_GAPDH_5CON_RNASE-1_aligned_ch1_outline.txt	Cell_CP_62	63227.5	63227.5	0	0	0
